Codigo_dpto,Departamento,Cod_municipio,Municipio,Latitud,Longitud,Sexo,Fecha beneficio ó Inicio,Clasificacion Academica,Entidad Organización,Programa,Modalidad,Beneficio
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Coordinación De Procesos Logísticos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/15/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/17/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Análisis Y Desarrollo De Software,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración de Empresas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería electrónica,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración de Empresas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/09/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/09/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/17/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Aseguramiento y Procesamiento de Bases de Datos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/09/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Contaduría Pública,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en Regencia de Framacia,Híbrido,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/09/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Coordinación De Procesos Logísticos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingeniería industrial,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración en Salud,Híbrido,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/09/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/08/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Ambiental,Híbrido,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/10/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/09/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Profesional,Universidad del Quindío,Seguridad y Salud en el Trabajo Virtual,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/09/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/17/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/12/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Contaduría Pública,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/15/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Desarrollo Multimedia y Web,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración de Empresas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/16/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/16/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Coordinación De Procesos Logísticos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería De Datos E Inteligencia Artificial,Híbrido,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/08/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/09/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/15/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Coordinación De Procesos Logísticos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/15/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería electrónica,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/14/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/17/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/16/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Coordinación De Procesos Logísticos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración Ambiental y de los Recursos Naturales,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/08/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/08/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Coordinación De Procesos Logísticos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/08/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/15/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Análisis Y Desarrollo De Software,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,06/13/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Contaduría Pública,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/17/2024 12:00:00 AM,Tecnología,Sena,Tecnología En Coordinación De Procesos Logísticos,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,06/15/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración en Salud,Híbrido,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/19/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/17/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/17/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/06/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en Gestión de Redes Inalámbricas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/03/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración Ambiental y de los Recursos Naturales,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/19/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/22/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/06/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/19/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/13/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/06/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnologia en Logistica Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/11/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/06/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/11/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/10/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/06/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/06/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/11/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Contaduría Pública,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/12/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en seguridad y salud en el trabajo,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/11/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración de Empresas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/09/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/16/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/03/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Electrónica,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/11/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Desarrollo de Aplicaciones Web Móviles,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/08/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/22/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/05/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/12/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/10/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/12/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/16/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,F,12/06/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Artes visuales,Virtual,Incentivo completo
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/06/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/21/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76109,BUENAVENTURA,3.8801,-77.0312,M,12/09/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo parcial
